filepath,happy,surprise,sad,angry,disgust,fear
/archive/test/angry/image0009337.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0009347.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0009370.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0009379.jpg,0.00,0.00,0.00,0.36,0.33,0.31
/archive/test/angry/image0009395.jpg,0.00,0.00,0.00,0.35,0.35,0.30
/archive/test/angry/image0009404.jpg,0.01,0.00,0.96,0.00,0.00,0.04
/archive/test/angry/image0009421.jpg,0.01,0.04,0.64,0.08,0.06,0.17
/archive/test/angry/image0009439.jpg,0.00,0.00,0.31,0.05,0.01,0.62
/archive/test/angry/image0009474.jpg,0.02,0.98,0.00,0.00,0.00,0.00
/archive/test/angry/image0009475.jpg,0.00,0.08,0.44,0.16,0.16,0.15
/archive/test/angry/image0009492.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0009502.jpg,0.00,0.01,0.33,0.16,0.10,0.39
/archive/test/angry/image0009519.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0009534.jpg,0.00,0.00,0.00,0.36,0.33,0.30
/archive/test/angry/image0009551.jpg,0.00,0.00,0.00,0.39,0.33,0.28
/archive/test/angry/image0009555.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0009562.jpg,0.00,0.01,0.33,0.25,0.10,0.29
/archive/test/angry/image0009575.jpg,0.00,0.07,0.48,0.16,0.13,0.15
/archive/test/angry/image0009580.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0009603.jpg,0.00,0.02,0.13,0.30,0.28,0.27
/archive/test/angry/image0009697.jpg,0.00,0.02,0.72,0.06,0.03,0.17
/archive/test/angry/image0009775.jpg,0.00,0.10,0.43,0.16,0.14,0.16
/archive/test/angry/image0009826.jpg,0.00,0.03,0.65,0.09,0.05,0.17
/archive/test/angry/image0009873.jpg,0.00,0.01,0.12,0.30,0.29,0.27
/archive/test/angry/image0009907.jpg,0.01,0.00,0.88,0.00,0.00,0.12
/archive/test/angry/image0009909.jpg,0.00,0.99,0.00,0.00,0.00,0.00
/archive/test/angry/image0009939.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0009942.jpg,0.00,0.02,0.19,0.27,0.23,0.29
/archive/test/angry/image0009950.jpg,0.00,0.00,0.03,0.34,0.33,0.30
/archive/test/angry/image0009997.jpg,0.00,0.00,0.00,0.37,0.33,0.31
/archive/test/angry/image0010000.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0010001.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0010004.jpg,0.00,0.00,0.02,0.34,0.34,0.31
/archive/test/angry/image0010009.jpg,0.01,0.01,0.79,0.02,0.01,0.16
/archive/test/angry/image0010015.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010050.jpg,0.01,0.01,0.82,0.01,0.00,0.15
/archive/test/angry/image0010092.jpg,0.00,0.09,0.45,0.16,0.15,0.15
/archive/test/angry/image0010110.jpg,0.00,0.00,0.05,0.15,0.04,0.76
/archive/test/angry/image0010113.jpg,0.00,0.05,0.29,0.23,0.22,0.21
/archive/test/angry/image0010125.jpg,0.00,0.00,0.00,0.39,0.33,0.28
/archive/test/angry/image0010130.jpg,0.00,0.07,0.39,0.18,0.18,0.17
/archive/test/angry/image0010135.jpg,0.00,0.00,0.00,0.36,0.33,0.30
/archive/test/angry/image0010142.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0010162.jpg,0.00,0.00,0.00,0.37,0.34,0.29
/archive/test/angry/image0010169.jpg,0.00,0.06,0.37,0.19,0.19,0.18
/archive/test/angry/image0010214.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010232.jpg,0.00,1.00,0.00,0.00,0.00,0.00
/archive/test/angry/image0010245.jpg,0.00,0.00,0.00,0.38,0.32,0.31
/archive/test/angry/image0010268.jpg,0.00,0.00,0.00,0.00,0.00,1.00
/archive/test/angry/image0010279.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0010290.jpg,0.01,0.00,0.92,0.00,0.00,0.07
/archive/test/angry/image0010305.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010321.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0010329.jpg,0.01,0.13,0.43,0.14,0.13,0.17
/archive/test/angry/image0010431.jpg,0.00,0.02,0.08,0.26,0.27,0.37
/archive/test/angry/image0010473.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0010491.jpg,0.00,0.00,0.96,0.00,0.00,0.03
/archive/test/angry/image0010503.jpg,0.01,0.00,0.87,0.00,0.00,0.12
/archive/test/angry/image0010510.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0010520.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010522.jpg,0.00,0.04,0.26,0.24,0.24,0.22
/archive/test/angry/image0010569.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0010585.jpg,0.00,0.10,0.44,0.16,0.14,0.16
/archive/test/angry/image0010601.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010609.jpg,0.00,0.00,0.03,0.00,0.00,0.97
/archive/test/angry/image0010613.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010657.jpg,0.09,0.06,0.19,0.00,0.00,0.66
/archive/test/angry/image0010707.jpg,0.00,0.00,0.00,0.36,0.33,0.31
/archive/test/angry/image0010724.jpg,0.00,0.00,0.00,0.11,0.11,0.77
/archive/test/angry/image0010727.jpg,0.01,0.23,0.23,0.13,0.07,0.32
/archive/test/angry/image0010737.jpg,0.00,0.05,0.32,0.21,0.21,0.20
/archive/test/angry/image0010755.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/angry/image0010758.jpg,0.00,0.00,0.01,0.34,0.34,0.31
/archive/test/angry/image0010760.jpg,0.01,0.01,0.77,0.03,0.02,0.16
/archive/test/angry/image0010776.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0010797.jpg,0.00,0.00,0.00,0.39,0.31,0.29
/archive/test/angry/image0010802.jpg,0.00,0.00,0.01,0.34,0.34,0.31
/archive/test/angry/image0010824.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0010836.jpg,0.00,0.08,0.44,0.16,0.16,0.15
/archive/test/angry/image0010849.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0010859.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0010873.jpg,0.00,0.02,0.15,0.29,0.28,0.27
/archive/test/angry/image0010887.jpg,0.00,0.02,0.17,0.28,0.27,0.26
/archive/test/angry/image0010948.jpg,0.01,0.27,0.18,0.13,0.05,0.36
/archive/test/angry/image0010984.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0010990.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0010992.jpg,0.00,0.00,0.02,0.34,0.33,0.30
/archive/test/angry/image0011033.jpg,0.01,0.00,0.40,0.05,0.02,0.52
/archive/test/angry/image0011040.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0011053.jpg,0.00,0.00,0.00,0.37,0.34,0.30
/archive/test/angry/image0011091.jpg,0.00,0.00,0.22,0.01,0.00,0.76
/archive/test/angry/image0011097.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0011100.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011118.jpg,0.00,0.02,0.18,0.27,0.22,0.32
/archive/test/angry/image0011127.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011180.jpg,0.00,0.08,0.44,0.16,0.16,0.15
/archive/test/angry/image0011187.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011254.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011274.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011280.jpg,0.00,0.05,0.30,0.22,0.22,0.21
/archive/test/angry/image0011283.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0011291.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0011356.jpg,0.00,0.01,0.13,0.29,0.24,0.33
/archive/test/angry/image0011372.jpg,0.00,0.00,0.00,0.38,0.33,0.29
/archive/test/angry/image0011375.jpg,0.00,0.00,0.00,0.35,0.35,0.30
/archive/test/angry/image0011404.jpg,0.00,0.02,0.14,0.30,0.27,0.27
/archive/test/angry/image0011411.jpg,0.00,0.00,0.87,0.00,0.00,0.12
/archive/test/angry/image0011417.jpg,0.00,0.00,0.00,0.37,0.32,0.31
/archive/test/angry/image0011481.jpg,0.00,0.00,0.00,0.36,0.35,0.29
/archive/test/angry/image0011488.jpg,0.00,0.03,0.21,0.26,0.25,0.24
/archive/test/angry/image0011525.jpg,0.00,0.00,0.00,0.37,0.34,0.30
/archive/test/angry/image0011569.jpg,0.00,0.03,0.23,0.25,0.25,0.23
/archive/test/angry/image0011575.jpg,0.00,0.01,0.06,0.33,0.30,0.30
/archive/test/angry/image0011591.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011595.jpg,0.00,0.00,0.00,0.37,0.34,0.28
/archive/test/angry/image0011596.jpg,0.00,0.00,0.00,0.36,0.33,0.31
/archive/test/angry/image0011609.jpg,0.00,0.00,0.00,0.36,0.33,0.31
/archive/test/angry/image0011725.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0011726.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011730.jpg,0.00,0.07,0.38,0.19,0.18,0.18
/archive/test/angry/image0011757.jpg,0.00,0.00,0.00,0.00,0.00,0.99
/archive/test/angry/image0011770.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011777.jpg,0.00,0.02,0.16,0.28,0.27,0.26
/archive/test/angry/image0011790.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0011813.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0011819.jpg,0.00,0.03,0.21,0.26,0.25,0.24
/archive/test/angry/image0011831.jpg,0.01,0.00,0.86,0.00,0.00,0.13
/archive/test/angry/image0011843.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0011869.jpg,0.00,0.00,0.03,0.33,0.30,0.34
/archive/test/angry/image0011877.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0011938.jpg,0.01,0.00,0.97,0.00,0.00,0.02
/archive/test/angry/image0011953.jpg,0.00,0.00,0.00,0.37,0.34,0.29
/archive/test/angry/image0011973.jpg,0.00,0.01,0.09,0.31,0.30,0.29
/archive/test/angry/image0011974.jpg,0.02,0.97,0.00,0.00,0.00,0.02
/archive/test/angry/image0011986.jpg,0.00,0.04,0.25,0.24,0.24,0.23
/archive/test/angry/image0011988.jpg,0.00,0.04,0.28,0.23,0.23,0.22
/archive/test/angry/image0012043.jpg,0.00,0.04,0.25,0.24,0.24,0.23
/archive/test/angry/image0012060.jpg,0.04,0.95,0.00,0.00,0.00,0.01
/archive/test/angry/image0012073.jpg,0.00,0.00,0.00,0.37,0.34,0.29
/archive/test/angry/image0012085.jpg,0.00,0.00,0.00,0.36,0.35,0.29
/archive/test/angry/image0012090.jpg,0.00,0.04,0.23,0.24,0.23,0.25
/archive/test/angry/image0012101.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012105.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012107.jpg,0.00,0.95,0.00,0.00,0.00,0.05
/archive/test/angry/image0012110.jpg,0.00,0.00,0.03,0.33,0.33,0.30
/archive/test/angry/image0012111.jpg,0.00,0.00,0.01,0.34,0.33,0.31
/archive/test/angry/image0012119.jpg,0.01,0.95,0.00,0.00,0.00,0.04
/archive/test/angry/image0012134.jpg,0.00,0.03,0.22,0.26,0.25,0.24
/archive/test/angry/image0012161.jpg,0.01,0.00,0.84,0.01,0.00,0.14
/archive/test/angry/image0012164.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0012173.jpg,0.00,0.00,0.00,0.39,0.33,0.28
/archive/test/angry/image0012202.jpg,0.00,0.00,0.05,0.33,0.32,0.30
/archive/test/angry/image0012217.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012224.jpg,0.00,0.00,0.02,0.34,0.29,0.35
/archive/test/angry/image0012225.jpg,0.00,0.02,0.14,0.29,0.28,0.27
/archive/test/angry/image0012235.jpg,0.00,0.05,0.31,0.22,0.21,0.21
/archive/test/angry/image0012248.jpg,0.01,0.00,0.79,0.02,0.00,0.18
/archive/test/angry/image0012251.jpg,0.00,0.02,0.16,0.28,0.27,0.26
/archive/test/angry/image0012265.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0012268.jpg,0.00,0.01,0.09,0.31,0.30,0.29
/archive/test/angry/image0012274.jpg,0.00,0.03,0.22,0.25,0.25,0.24
/archive/test/angry/image0012281.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0012282.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012289.jpg,0.00,0.00,0.86,0.01,0.00,0.13
/archive/test/angry/image0012310.jpg,0.00,0.06,0.36,0.20,0.18,0.19
/archive/test/angry/image0012314.jpg,0.00,0.00,0.01,0.35,0.32,0.32
/archive/test/angry/image0012319.jpg,0.01,0.00,0.63,0.02,0.01,0.33
/archive/test/angry/image0012320.jpg,0.02,0.31,0.05,0.04,0.03,0.55
/archive/test/angry/image0012323.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012330.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0012331.jpg,0.01,0.00,0.83,0.01,0.00,0.14
/archive/test/angry/image0012357.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0012365.jpg,0.00,0.02,0.29,0.21,0.14,0.33
/archive/test/angry/image0012369.jpg,0.02,0.00,0.04,0.85,0.00,0.10
/archive/test/angry/image0012379.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012384.jpg,0.00,0.00,0.01,0.25,0.11,0.62
/archive/test/angry/image0012395.jpg,0.00,0.00,0.20,0.16,0.06,0.57
/archive/test/angry/image0012405.jpg,0.01,0.00,0.97,0.00,0.00,0.03
/archive/test/angry/image0012408.jpg,0.01,0.87,0.00,0.00,0.00,0.12
/archive/test/angry/image0012413.jpg,0.00,0.00,0.28,0.14,0.08,0.50
/archive/test/angry/image0012429.jpg,0.00,0.00,0.01,0.34,0.34,0.31
/archive/test/angry/image0012437.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012443.jpg,0.00,0.00,0.01,0.34,0.34,0.31
/archive/test/angry/image0012453.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012456.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012464.jpg,0.00,0.00,0.00,0.36,0.33,0.31
/archive/test/angry/image0012473.jpg,0.01,0.29,0.22,0.06,0.07,0.35
/archive/test/angry/image0012484.jpg,0.02,0.98,0.00,0.00,0.00,0.00
/archive/test/angry/image0012485.jpg,0.01,0.84,0.00,0.00,0.00,0.14
/archive/test/angry/image0012508.jpg,0.00,0.01,0.00,0.27,0.02,0.69
/archive/test/angry/image0012536.jpg,0.01,0.47,0.05,0.02,0.01,0.44
/archive/test/angry/image0012539.jpg,0.01,0.01,0.60,0.06,0.03,0.29
/archive/test/angry/image0012573.jpg,0.00,0.03,0.20,0.26,0.26,0.25
/archive/test/angry/image0012579.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012582.jpg,0.00,0.03,0.18,0.27,0.27,0.25
/archive/test/angry/image0012588.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0012602.jpg,0.04,0.88,0.01,0.00,0.00,0.06
/archive/test/angry/image0012618.jpg,0.00,0.00,0.01,0.33,0.25,0.42
/archive/test/angry/image0012639.jpg,0.00,0.04,0.24,0.25,0.24,0.23
/archive/test/angry/image0012648.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012663.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012673.jpg,0.00,0.01,0.75,0.05,0.02,0.17
/archive/test/angry/image0012677.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012695.jpg,0.00,0.00,0.00,0.05,0.01,0.94
/archive/test/angry/image0012707.jpg,0.00,0.00,0.00,0.35,0.35,0.31
/archive/test/angry/image0012719.jpg,0.00,0.01,0.10,0.30,0.30,0.28
/archive/test/angry/image0012748.jpg,0.01,0.48,0.09,0.02,0.03,0.37
/archive/test/angry/image0012763.jpg,0.00,0.00,0.00,0.39,0.31,0.30
/archive/test/angry/image0012807.jpg,0.27,0.00,0.01,0.71,0.00,0.00
/archive/test/angry/image0012814.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012827.jpg,0.01,0.01,0.72,0.09,0.01,0.17
/archive/test/angry/image0012838.jpg,0.00,0.00,0.88,0.00,0.00,0.12
/archive/test/angry/image0012853.jpg,0.00,0.00,0.03,0.33,0.33,0.30
/archive/test/angry/image0012884.jpg,0.00,0.00,0.04,0.33,0.32,0.30
/archive/test/angry/image0012908.jpg,0.00,0.01,0.18,0.27,0.20,0.34
/archive/test/angry/image0012928.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0012944.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0012969.jpg,0.00,0.00,0.00,0.35,0.34,0.30
/archive/test/angry/image0012970.jpg,0.00,0.02,0.12,0.30,0.29,0.28
/archive/test/angry/image0012994.jpg,0.00,0.05,0.30,0.22,0.22,0.21
/archive/test/angry/image0013009.jpg,0.00,0.08,0.42,0.17,0.17,0.16
/archive/test/angry/image0013015.jpg,0.00,0.00,0.00,0.00,0.00,0.99
/archive/test/angry/image0013025.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0013044.jpg,0.00,0.00,0.00,0.35,0.35,0.30
/archive/test/angry/image0013063.jpg,0.00,0.05,0.31,0.22,0.22,0.21
/archive/test/angry/image0013065.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0013071.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0013072.jpg,0.00,0.00,0.04,0.33,0.32,0.30
/archive/test/angry/image0013078.jpg,0.00,0.00,0.00,0.35,0.33,0.31
/archive/test/angry/image0013090.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0013098.jpg,0.01,0.32,0.24,0.10,0.06,0.28
/archive/test/angry/image0013102.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013165.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013175.jpg,0.00,0.00,0.00,0.38,0.32,0.30
/archive/test/angry/image0013193.jpg,0.00,0.04,0.28,0.23,0.23,0.22
/archive/test/angry/image0013195.jpg,0.00,0.04,0.27,0.24,0.23,0.22
/archive/test/angry/image0013201.jpg,0.01,0.01,0.78,0.03,0.01,0.16
/archive/test/angry/image0013203.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013205.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0013222.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013231.jpg,0.00,0.00,0.34,0.06,0.02,0.57
/archive/test/angry/image0013232.jpg,0.01,0.03,0.66,0.08,0.05,0.17
/archive/test/angry/image0013240.jpg,0.01,0.00,0.34,0.02,0.00,0.63
/archive/test/angry/image0013245.jpg,0.00,0.00,0.00,0.36,0.35,0.29
/archive/test/angry/image0013247.jpg,0.00,0.05,0.33,0.21,0.21,0.20
/archive/test/angry/image0013248.jpg,0.00,0.00,0.00,0.36,0.33,0.31
/archive/test/angry/image0013257.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0013259.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0013279.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0013282.jpg,0.00,0.00,0.00,0.36,0.33,0.32
/archive/test/angry/image0013312.jpg,0.00,0.01,0.12,0.30,0.29,0.27
/archive/test/angry/image0013322.jpg,0.00,0.00,0.00,0.35,0.35,0.30
/archive/test/angry/image0013326.jpg,0.00,0.03,0.24,0.25,0.24,0.23
/archive/test/angry/image0013329.jpg,0.00,0.00,0.01,0.34,0.33,0.31
/archive/test/angry/image0013343.jpg,0.00,0.05,0.32,0.21,0.21,0.20
/archive/test/angry/image0013345.jpg,0.00,0.05,0.30,0.22,0.22,0.21
/archive/test/angry/image0013349.jpg,0.00,0.00,0.00,0.35,0.35,0.29
/archive/test/angry/image0013356.jpg,0.00,0.00,0.00,0.39,0.18,0.43
/archive/test/angry/image0013358.jpg,0.02,0.76,0.00,0.00,0.00,0.22
/archive/test/angry/image0013374.jpg,0.00,0.02,0.15,0.28,0.28,0.26
/archive/test/angry/image0013378.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013385.jpg,0.00,0.00,0.02,0.34,0.34,0.31
/archive/test/angry/image0013395.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013431.jpg,0.01,0.01,0.80,0.02,0.01,0.15
/archive/test/angry/image0013437.jpg,0.00,0.02,0.27,0.23,0.19,0.29
/archive/test/angry/image0013455.jpg,0.00,0.03,0.21,0.26,0.25,0.24
/archive/test/angry/image0013462.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0013469.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013481.jpg,0.01,0.00,0.84,0.01,0.00,0.14
/archive/test/angry/image0013485.jpg,0.00,0.00,0.00,0.01,0.01,0.98
/archive/test/angry/image0013486.jpg,0.26,0.10,0.28,0.09,0.00,0.28
/archive/test/angry/image0013498.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013502.jpg,0.01,0.00,0.86,0.01,0.00,0.13
/archive/test/angry/image0013514.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0013519.jpg,0.00,0.00,0.90,0.00,0.00,0.09
/archive/test/angry/image0013550.jpg,0.00,0.00,0.00,0.37,0.33,0.30
/archive/test/angry/image0013571.jpg,0.01,0.63,0.00,0.00,0.00,0.36
/archive/test/angry/image0013578.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013588.jpg,0.00,0.00,0.97,0.00,0.00,0.02
/archive/test/angry/image0013615.jpg,0.00,0.05,0.31,0.22,0.22,0.21
/archive/test/angry/image0013638.jpg,0.00,0.01,0.11,0.30,0.30,0.28
/archive/test/angry/image0013642.jpg,0.00,0.00,0.01,0.34,0.34,0.31
/archive/test/angry/image0013644.jpg,0.01,0.00,0.34,0.09,0.02,0.54
/archive/test/angry/image0013666.jpg,0.00,0.00,0.00,0.35,0.35,0.29
/archive/test/angry/image0013678.jpg,0.00,0.00,0.00,0.17,0.19,0.64
/archive/test/angry/image0013692.jpg,0.00,0.04,0.25,0.25,0.24,0.23
/archive/test/angry/image0013705.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0013733.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0013743.jpg,0.00,0.03,0.23,0.25,0.25,0.23
/archive/test/angry/image0013747.jpg,0.01,0.00,0.85,0.01,0.00,0.14
/archive/test/angry/image0013752.jpg,0.00,0.00,0.00,0.36,0.34,0.30
/archive/test/angry/image0013767.jpg,0.00,0.11,0.34,0.20,0.13,0.23
/archive/test/angry/image0013783.jpg,0.01,0.00,0.74,0.01,0.00,0.24
/archive/test/angry/image0013784.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013786.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013790.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013826.jpg,0.00,0.00,0.05,0.33,0.32,0.30
/archive/test/angry/image0013831.jpg,0.00,0.01,0.77,0.04,0.01,0.17
/archive/test/angry/image0013835.jpg,0.03,0.93,0.00,0.00,0.00,0.04
/archive/test/angry/image0013853.jpg,0.01,0.97,0.00,0.00,0.00,0.02
/archive/test/angry/image0013857.jpg,0.00,0.00,0.04,0.33,0.33,0.30
/archive/test/angry/image0013864.jpg,0.00,0.00,0.00,0.25,0.14,0.61
/archive/test/angry/image0013869.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013872.jpg,0.00,0.02,0.13,0.29,0.29,0.27
/archive/test/angry/image0013875.jpg,0.00,0.07,0.39,0.19,0.18,0.17
/archive/test/angry/image0013877.jpg,0.02,0.91,0.00,0.00,0.00,0.07
/archive/test/angry/image0013899.jpg,0.00,0.00,0.01,0.35,0.33,0.31
/archive/test/angry/image0013912.jpg,0.00,0.02,0.21,0.26,0.21,0.30
/archive/test/angry/image0013918.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0013929.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0013974.jpg,0.00,0.00,0.02,0.34,0.33,0.31
/archive/test/angry/image0013986.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0014003.jpg,0.01,0.01,0.00,0.03,0.02,0.93
/archive/test/angry/image0014009.jpg,0.00,0.00,0.00,0.35,0.35,0.30
/archive/test/angry/image0014011.jpg,0.00,0.02,0.16,0.28,0.28,0.26
/archive/test/angry/image0014027.jpg,0.04,0.63,0.01,0.00,0.00,0.32
/archive/test/angry/image0014029.jpg,0.00,0.04,0.26,0.24,0.23,0.22
/archive/test/angry/image0014033.jpg,0.02,0.57,0.11,0.02,0.03,0.25
/archive/test/angry/image0014035.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0014041.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0014051.jpg,0.01,0.00,0.92,0.00,0.00,0.07
/archive/test/angry/image0014066.jpg,0.00,0.00,0.04,0.33,0.32,0.30
/archive/test/angry/image0014096.jpg,0.00,0.00,0.78,0.00,0.00,0.21
/archive/test/angry/image0014100.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0014136.jpg,0.00,0.00,0.00,0.37,0.34,0.29
/archive/test/angry/image0014158.jpg,0.00,0.00,0.00,0.36,0.35,0.29
/archive/test/angry/image0014195.jpg,0.00,0.03,0.20,0.26,0.26,0.25
/archive/test/angry/image0014249.jpg,0.00,0.00,0.01,0.34,0.34,0.31
/archive/test/angry/image0014268.jpg,0.00,0.00,0.00,0.35,0.34,0.31
/archive/test/angry/image0014315.jpg,0.00,0.09,0.46,0.15,0.15,0.14
/archive/test/angry/image0014316.jpg,0.00,0.92,0.00,0.00,0.00,0.08
/archive/test/angry/image0014344.jpg,0.00,0.00,0.00,0.35,0.33,0.31
